Acme Web CPU Usage,Acme Web Memory Usage,Acme Web Memory Usage,MongoDB CPU Usage,MongoDB Memory Usage,MongoDB Memory Usage,Probe App CPU Usage,Probe App Memory Usage,Avg Host CPU Usage,Host CPU 0 Usage,Host CPU 1 Usage,Host Mem Usage,Host Mem Usage,Host Mem Usage,Host Mem Total,Host Mem Total,Host Mem Total
8.4,44744704,44744704,4.5,163713024,163713024,20,53059584,32,37,27,829149184,829149184,829149184,8126898176,8126898176,8126898176
8.9,44744704,44744704,4.8,163823616,163823616,17,53059584,35,32,39,829149184,829149184,829149184,8126898176,8126898176,8126898176
8.5,44744704,44744704,5.6,163450880,163450880,19,53059584,34,36,33,829440000,829440000,829440000,8126898176,8126898176,8126898176
8.6,44744704,44744704,5.5,163504128,163504128,22,53059584,33,39,28,830214144,830214144,830214144,8126898176,8126898176,8126898176
8.2,44744704,44744704,5.4,163618816,163618816,19,53059584,34,38,30,829440000,829440000,829440000,8126898176,8126898176,8126898176
9.1,44744704,44744704,5.8,163508224,163508224,19,53059584,36,38,35,829181952,829181952,829181952,8126898176,8126898176,8126898176
9.9,44744704,44744704,5.7,163475456,163475456,18,53059584,38,41,36,829181952,829181952,829181952,8126898176,8126898176,8126898176
9.7,44744704,44744704,6,163397632,163397632,18,53059584,35,41,30,829181952,829181952,829181952,8126898176,8126898176,8126898176
9.3,44744704,44744704,6.1,163545088,163545088,19,53059584,36,34,38,829435904,829435904,829435904,8126898176,8126898176,8126898176
8.8,44744704,44744704,5.9,163454976,163454976,22,53059584,32,28,36,829177856,829177856,829177856,8126898176,8126898176,8126898176
7.3,44744704,44744704,4.7,163561472,163561472,21,53059584,32,33,30,829145088,829145088,829145088,8126898176,8126898176,8126898176
6.4,44744704,44744704,4.9,163446784,163446784,20,53059584,34,42,26,829919232,829919232,829919232,8126898176,8126898176,8126898176
9.2,44744704,44744704,5.3,163446784,163446784,21,53059584,34,36,32,829145088,829145088,829145088,8126898176,8126898176,8126898176
9.9,44744704,44744704,5.1,163160064,163160064,19,53059584,33,35,32,829399040,829399040,829399040,8126898176,8126898176,8126898176
7.2,44744704,44744704,4.7,163004416,163004416,18,53059584,36,33,39,829140992,829140992,829140992,8126898176,8126898176,8126898176
4.6,44744704,44744704,3.2,163233792,163233792,9.9,47341568,9.3,8.6,10,829140992,829140992,829140992,8126898176,8126898176,8126898176
1.6,44744704,44744704,1.1,163106816,163106816,1.8,47341568,3.7,3.6,3.8,829399040,829399040,829399040,8126898176,8126898176,8126898176
0.031,44744704,44744704,0.24,162971648,162971648,0,47341568,3.1,2.8,3.4,829399040,829399040,829399040,8126898176,8126898176,8126898176
0.0097,44744704,44744704,0.3,163053568,163053568,0,47341568,3.8,4.2,3.4,829140992,829140992,829140992,8126898176,8126898176,8126898176
0.0074,44744704,44744704,0.21,162975744,162975744,0,47341568,3.4,3.6,3.2,829140992,829140992,829140992,8126898176,8126898176,8126898176
0.0068,44744704,44744704,1.1,163311616,163311616,0,47341568,6.5,8.8,4.2,829140992,829140992,829140992,8126898176,8126898176,8126898176
0.0071,44744704,44744704,1.2,163446784,163446784,0,47341568,7.2,4.6,9.8,829177856,829177856,829177856,8126898176,8126898176,8126898176
2.9,44744704,44744704,1.6,163516416,163516416,12,53194752,28,27,28,829399040,829399040,829399040,8126898176,8126898176,8126898176
6.6,44744704,44744704,4.5,163532800,163532800,24,53194752,35,32,38,829399040,829399040,829399040,8126898176,8126898176,8126898176
8.5,44744704,44744704,5.8,163414016,163414016,26,53194752,39,41,37,829399040,829399040,829399040,8126898176,8126898176,8126898176
11,44744704,44744704,4.9,163528704,163528704,25,53194752,35,33,37,829140992,829140992,829140992,8126898176,8126898176,8126898176
10,44744704,44744704,4.6,163463168,163463168,21,53194752,35,39,31,829399040,829399040,829399040,8126898176,8126898176,8126898176
7.9,44744704,44744704,4.9,163512320,163512320,21,53194752,35,36,35,829730816,829730816,829730816,8126898176,8126898176,8126898176
8.3,44744704,44744704,4.9,163385344,163385344,24,53194752,37,42,31,829124608,829124608,829124608,8126898176,8126898176,8126898176
8,44744704,44744704,5,163389440,163389440,22,53194752,34,30,39,829124608,829124608,829124608,8126898176,8126898176,8126898176
8.3,44744704,44744704,5.7,163520512,163520512,22,53194752,36,38,35,829382656,829382656,829382656,8126898176,8126898176,8126898176
9.5,44744704,44744704,5.2,163647488,163647488,23,53198848,36,36,35,829124608,829124608,829124608,8126898176,8126898176,8126898176
8.9,44744704,44744704,6.7,163495936,163495936,24,53198848,41,39,42,829124608,829124608,829124608,8126898176,8126898176,8126898176
10,44744704,44744704,7.9,163647488,163647488,24,53198848,42,41,44,829382656,829382656,829382656,8126898176,8126898176,8126898176
10,44744704,44744704,6,163647488,163647488,20,53198848,35,38,32,829157376,829157376,829157376,8126898176,8126898176,8126898176
7.9,44744704,44744704,4.9,163491840,163491840,20,53198848,33,32,34,829157376,829157376,829157376,8126898176,8126898176,8126898176
7.9,44744704,44744704,4.3,163471360,163471360,23,53198848,35,39,30,829415424,829415424,829415424,8126898176,8126898176,8126898176
7.2,44744704,44744704,4.2,163696640,163696640,24,53198848,32,32,33,829157376,829157376,829157376,8126898176,8126898176,8126898176
7.2,44744704,44744704,5,163807232,163807232,21,53198848,34,32,36,829157376,829157376,829157376,8126898176,8126898176,8126898176
9.1,44744704,44744704,5,163803136,163803136,23,53198848,35,35,34,830447616,830447616,830447616,8126898176,8126898176,8126898176
8.3,44744704,44744704,5,163708928,163708928,26,53198848,36,36,36,830271488,830271488,830271488,8126898176,8126898176,8126898176
6.4,44744704,44744704,4.9,163659776,163659776,23,47505408,28,31,25,829411328,829411328,829411328,8126898176,8126898176,8126898176
4.2,44744704,44744704,2.4,163667968,163667968,9.2,47472640,7.2,7.4,7,829153280,829153280,829153280,8126898176,8126898176,8126898176
1.2,44744704,44744704,0.59,163536896,163536896,0,47472640,3.4,3.2,3.6,829411328,829411328,829411328,8126898176,8126898176,8126898176
0.0099,44744704,44744704,1.1,163778560,163778560,0,47472640,6.5,8.8,4.2,829153280,829153280,829153280,8126898176,8126898176,8126898176
0.007,44744704,44744704,1.1,163577856,163577856,0,47472640,3,2.8,3.2,829411328,829411328,829411328,8126898176,8126898176,8126898176
0.0077,44744704,44744704,0.21,163577856,163577856,0,47472640,3.8,4,3.6,829927424,829927424,829927424,8126898176,8126898176,8126898176
0.01,44744704,44744704,0.19,163606528,163606528,0,47472640,3,3.2,2.8,829927424,829927424,829927424,8126898176,8126898176,8126898176
0.53,44744704,44744704,0.33,163737600,163737600,5.6,53305344,12,10,13,829153280,829153280,829153280,8126898176,8126898176,8126898176
3.5,44744704,44744704,2.3,163753984,163753984,20,53305344,32,31,32,829153280,829153280,829153280,8126898176,8126898176,8126898176
7,44744704,44744704,4.4,163889152,163889152,25,53305344,37,45,29,829153280,829153280,829153280,8126898176,8126898176,8126898176
9.2,44744704,44744704,5.1,164134912,164134912,26,53305344,37,39,35,829153280,829153280,829153280,8126898176,8126898176,8126898176
9.2,44744704,44744704,5.5,164012032,164012032,24,53305344,37,39,36,830525440,830525440,830525440,8126898176,8126898176,8126898176
8.5,44744704,44744704,5.3,163893248,163893248,23,53305344,35,29,40,829153280,829153280,829153280,8126898176,8126898176,8126898176
8.8,44744704,44744704,5.3,164032512,164032512,27,53305344,37,36,38,829153280,829153280,829153280,8126898176,8126898176,8126898176
8,44744704,44744704,5.1,163946496,163946496,25,53305344,36,38,35,829153280,829153280,829153280,8126898176,8126898176,8126898176
8.8,44744704,44744704,4.3,164270080,164270080,26,53305344,37,40,34,829153280,829153280,829153280,8126898176,8126898176,8126898176
8.7,44744704,44744704,5.9,164405248,164405248,22,53305344,37,35,38,829411328,829411328,829411328,8126898176,8126898176,8126898176
9,44744704,44744704,6.8,164659200,164659200,21,53305344,38,38,39,829153280,829153280,829153280,8126898176,8126898176,8126898176
10,44744704,44744704,6.1,164732928,164732928,29,53305344,41,42,39,829411328,829411328,829411328,8126898176,8126898176,8126898176
10,44744704,44744704,5.4,164732928,164732928,26,53305344,40,38,43,829411328,829411328,829411328,8126898176,8126898176,8126898176
8.3,44744704,44744704,5.6,164777984,164777984,24,53305344,35,39,30,829153280,829153280,829153280,8126898176,8126898176,8126898176
7.6,44744704,44744704,5.4,164749312,164749312,26,53305344,34,31,36,829153280,829153280,829153280,8126898176,8126898176,8126898176
7.9,44744704,44744704,4.1,164995072,164995072,28,53305344,35,36,34,829153280,829153280,829153280,8126898176,8126898176,8126898176
7.2,44744704,44744704,4.4,164708352,164708352,25,53305344,36,38,35,829411328,829411328,829411328,8126898176,8126898176,8126898176
8.4,44744704,44744704,4.5,165015552,165015552,23,53305344,34,33,35,830484480,830484480,830484480,8126898176,8126898176,8126898176
8.8,44744704,44744704,5.3,164904960,164904960,26,53305344,37,44,29,830443520,830443520,830443520,8126898176,8126898176,8126898176
8,44744704,44744704,5.3,164868096,164868096,25,53305344,35,38,32,829411328,829411328,829411328,8126898176,8126898176,8126898176
6.2,44744704,44744704,3.8,164954112,164954112,22,47603712,24,22,27,829149184,829149184,829149184,8126898176,8126898176,8126898176
3,44744704,44744704,2.8,165367808,165367808,9.2,47603712,7.1,5.2,9,829407232,829407232,829407232,8126898176,8126898176,8126898176
0.3,44744704,44744704,1.3,165367808,165367808,0,47603712,3.4,3.2,3.6,830439424,830439424,830439424,8126898176,8126898176,8126898176
0.0091,44744704,44744704,0.24,165564416,165564416,0,47603712,3.2,3.6,2.8,829149184,829149184,829149184,8126898176,8126898176,8126898176
0.0065,44744704,44744704,0.24,165564416,165564416,0,47603712,3.9,4,3.8,828891136,828891136,828891136,8126898176,8126898176,8126898176
0.0066,44744704,44744704,0.23,165695488,165695488,0,47603712,3,3.2,2.8,829149184,829149184,829149184,8126898176,8126898176,8126898176
0.0061,44744704,44744704,0.23,165695488,165695488,0,47603712,4,4.6,3.4,829407232,829407232,829407232,8126898176,8126898176,8126898176
1.2,44744704,44744704,0.9,165859328,165859328,11,53485568,19,19,20,829149184,829149184,829149184,8126898176,8126898176,8126898176
5.3,44744704,44744704,2.8,165957632,165957632,21,53489664,35,36,34,829190144,829190144,829190144,8126898176,8126898176,8126898176
8.2,44744704,44744704,5.4,169422848,169422848,26,53489664,40,40,39,830181376,830181376,830181376,8126898176,8126898176,8126898176
9,44744704,44744704,5.9,169578496,169578496,32,53489664,40,40,40,829923328,829923328,829923328,8126898176,8126898176,8126898176
8.7,44744704,44744704,5.1,169607168,169607168,30,53489664,38,34,41,831037440,831037440,831037440,8126898176,8126898176,8126898176
9,44744704,44744704,5.4,169635840,169635840,27,53493760,40,43,36,829923328,829923328,829923328,8126898176,8126898176,8126898176
8.9,44744704,44744704,6.9,172593152,172593152,29,53493760,40,41,39,829149184,829149184,829149184,8126898176,8126898176,8126898176
8.7,44744704,44744704,6.6,172609536,172609536,31,53493760,40,31,48,829149184,829149184,829149184,8126898176,8126898176,8126898176
8.8,44744704,44744704,5.2,172711936,172711936,29,53493760,36,31,42,828891136,828891136,828891136,8126898176,8126898176,8126898176
7.8,44744704,44744704,4.9,172834816,172834816,27,53493760,39,37,41,829890560,829890560,829890560,8126898176,8126898176,8126898176
8.5,44744704,44744704,4.8,172838912,172838912,27,53493760,40,37,42,828862464,828862464,828862464,8126898176,8126898176,8126898176
9.8,44744704,44744704,6.6,172802048,172802048,25,53493760,41,44,39,829120512,829120512,829120512,8126898176,8126898176,8126898176
10,44744704,44744704,7,172818432,172818432,25,53493760,41,37,45,829370368,829370368,829370368,8126898176,8126898176,8126898176
10,44744704,44744704,5.1,172924928,172924928,25,53493760,36,40,32,829362176,829362176,829362176,8126898176,8126898176,8126898176
8.3,44744704,44744704,4.1,172728320,172728320,30,53493760,35,42,29,829362176,829362176,829362176,8126898176,8126898176,8126898176
7.5,44744704,44744704,4.6,172879872,172879872,31,53493760,36,31,42,829104128,829104128,829104128,8126898176,8126898176,8126898176
7.2,44744704,44744704,4.9,172732416,172732416,24,53493760,36,34,38,829362176,829362176,829362176,8126898176,8126898176,8126898176
8,44744704,44744704,4.8,172998656,172998656,27,53493760,37,39,36,829104128,829104128,829104128,8126898176,8126898176,8126898176
9.4,44744704,44744704,6.2,173101056,173101056,31,53493760,43,49,36,830394368,830394368,830394368,8126898176,8126898176,8126898176
8.9,44744704,44744704,6.5,173109248,173109248,28,53493760,37,39,34,829104128,829104128,829104128,8126898176,8126898176,8126898176
5.5,44744704,44744704,3.9,173137920,173137920,20,47759360,19,16,21,829104128,829104128,829104128,8126898176,8126898176,8126898176
1.5,44744704,44744704,1.2,173015040,173015040,6.2,47759360,3.8,3.8,3.8,829104128,829104128,829104128,8126898176,8126898176,8126898176
0.15,44744704,44744704,0.22,173019136,173019136,0,47759360,3.7,3.4,4,829362176,829362176,829362176,8126898176,8126898176,8126898176
0.0092,44744704,44744704,0.26,173019136,173019136,0,47759360,3.2,3.2,3.2,829362176,829362176,829362176,8126898176,8126898176,8126898176
0.0076,44744704,44744704,0.23,173019136,173019136,0,47759360,4,4.2,3.8,829104128,829104128,829104128,8126898176,8126898176,8126898176
0.005,44744704,44744704,0.16,173019136,173019136,0,47759360,3.2,3,3.4,829362176,829362176,829362176,8126898176,8126898176,8126898176
0.0096,44744704,44744704,0.23,173019136,173019136,0,47759360,3.8,3.8,3.8,829104128,829104128,829104128,8126898176,8126898176,8126898176
1.7,44744704,44744704,1,173187072,173187072,11,53612544,28,36,19,829104128,829104128,829104128,8126898176,8126898176,8126898176
6.1,44744704,44744704,3.7,173199360,173199360,31,53612544,38,47,30,829100032,829100032,829100032,8126898176,8126898176,8126898176
9.1,44744704,44744704,5.1,173056000,173056000,34,53612544,41,41,40,829095936,829095936,829095936,8126898176,8126898176,8126898176
11,44744704,44744704,6.5,173207552,173207552,31,53612544,48,53,43,829095936,829095936,829095936,8126898176,8126898176,8126898176
9.9,44744704,44744704,6.7,173195264,173195264,30,53612544,38,39,36,829095936,829095936,829095936,8126898176,8126898176,8126898176
9,44744704,44744704,4.7,173178880,173178880,30,53612544,40,35,44,829095936,829095936,829095936,8126898176,8126898176,8126898176
9.3,44744704,44744704,5,173178880,173178880,31,53612544,39,46,32,830128128,830128128,830128128,8126898176,8126898176,8126898176
7.7,44744704,44744704,5.9,173252608,173252608,29,53612544,42,48,37,829095936,829095936,829095936,8126898176,8126898176,8126898176
8.6,44744704,44744704,4.9,173232128,173232128,31,53612544,38,36,41,829095936,829095936,829095936,8126898176,8126898176,8126898176
9.2,44744704,44744704,4.4,173342720,173342720,29,53612544,40,44,36,829353984,829353984,829353984,8126898176,8126898176,8126898176
8.8,44744704,44744704,5.8,173264896,173264896,34,53612544,42,40,44,829095936,829095936,829095936,8126898176,8126898176,8126898176
10,44744704,44744704,7.1,173395968,173395968,30,53612544,43,39,47,829095936,829095936,829095936,8126898176,8126898176,8126898176
10,44744704,44744704,6.7,173498368,173498368,28,53612544,41,48,34,829353984,829353984,829353984,8126898176,8126898176,8126898176
8.8,44744704,44744704,4.9,173510656,173510656,35,53612544,39,36,41,829095936,829095936,829095936,8126898176,8126898176,8126898176
7.7,44744704,44744704,4.5,173580288,173580288,32,53612544,38,46,30,829095936,829095936,829095936,8126898176,8126898176,8126898176
8.1,44744704,44744704,5.8,173711360,173711360,30,53612544,40,41,39,829353984,829353984,829353984,8126898176,8126898176,8126898176
8.2,44744704,44744704,5.7,173510656,173510656,31,53612544,40,38,42,829095936,829095936,829095936,8126898176,8126898176,8126898176
8.4,44744704,44744704,4.8,173793280,173793280,33,53612544,39,44,34,829095936,829095936,829095936,8126898176,8126898176,8126898176
9,44744704,44744704,5.1,173658112,173658112,31,53612544,38,33,43,829353984,829353984,829353984,8126898176,8126898176,8126898176
7.7,44744704,44744704,4.4,173772800,173772800,26,53612544,36,29,43,829095936,829095936,829095936,8126898176,8126898176,8126898176
4.8,44744704,44744704,2.9,173674496,173674496,15,47890432,11,11,11,829353984,829353984,829353984,8126898176,8126898176,8126898176
1.4,44744704,44744704,1.1,173604864,173604864,4.3,47890432,3.3,3.8,2.8,829353984,829353984,829353984,8126898176,8126898176,8126898176
0.0075,44744704,44744704,0.21,173604864,173604864,0,47890432,3.4,3.4,3.4,830128128,830128128,830128128,8126898176,8126898176,8126898176
0.0037,44744704,44744704,0.23,173604864,173604864,0,47890432,3.3,3.4,3.2,829353984,829353984,829353984,8126898176,8126898176,8126898176
0.0034,44744704,44744704,0.26,173694976,173694976,0,47890432,3.8,4.6,3,829095936,829095936,829095936,8126898176,8126898176,8126898176
0.0099,44744704,44744704,0.23,173604864,173604864,0,47890432,3.1,3.6,2.6,829095936,829095936,829095936,8126898176,8126898176,8126898176
0.089,44744704,44744704,0.25,173735936,173735936,5.5,53723136,7.8,8.6,7,829353984,829353984,829353984,8126898176,8126898176,8126898176
