"Time","Acme Web CPU Usage","Acme Web Memory Usage","MongoDB CPU Usage","MongoDB Memory Usage","VM 1 Avg Host CPU Usage","VM 1 Host CPU 0 Usage","VM 1 Host CPU 1 Usage","VM 1 Host Mem Usage","VM 1 Host Mem Total","VM 2 Avg Host CPU Usage","VM 2 Host CPU 0 Usage","VM 2 Host CPU 1 Usage","VM 2 Host Mem Usage","VM 2 Host Mem Total"
2022-03-04 12:07:35,1.6,41877504,0.22,88252416,2.8,3.2,2.4,711327744,8346394624,2.6,2.4,2.8,747970560,8126898176
2022-03-04 12:07:40,3.7,42020864,0.70,88403968,5.8,6.8,4.8,711008256,8346394624,3.3,2.8,3.8,748204032,8126898176
2022-03-04 12:07:45,4.2,42766336,1.7,88272896,6.2,6.4,6.0,711680000,8346394624,3.2,3.0,3.4,748183552,8126898176
2022-03-04 12:07:50,3.9,43012096,2.1,88248320,6.0,5.4,6.6,712138752,8346394624,3.8,3.6,4.0,748417024,8126898176
2022-03-04 12:07:55,4.1,43405312,1.8,88498176,5.6,5.8,5.4,713101312,8346394624,3.1,3.2,3.0,748396544,8126898176
2022-03-04 12:08:00,4.8,43683840,1.6,88391680,6.5,6.4,6.6,712544256,8346394624,3.9,4.0,3.8,748625920,8126898176
2022-03-04 12:08:05,4.5,43802624,2.0,88678400,5.7,5.8,5.6,712728576,8346394624,3.4,3.6,3.2,748650496,8126898176
2022-03-04 12:08:10,4.0,43991040,2.0,88690688,6.0,6.6,5.4,712945664,8346394624,3.8,4.0,3.6,748625920,8126898176
2022-03-04 12:08:15,5.0,44290048,1.7,88555520,5.8,5,6.6,713146368,8346394624,3.3,3.6,3.0,748601344,8126898176
2022-03-04 12:08:20,5.3,44326912,1.9,88731648,7.8,7.6,8.0,713568256,8346394624,3.8,4.2,3.4,748834816,8126898176
2022-03-04 12:08:25,5.3,44531712,1.9,88743936,6.3,7.2,5.4,713494528,8346394624,3.5,3.4,3.6,748797952,8126898176
2022-03-04 12:08:30,5.4,44453888,2.0,88739840,7.0,7.8,6.2,713670656,8346394624,3.8,3.8,3.8,748773376,8126898176
2022-03-04 12:08:35,4.9,44519424,2.3,88809472,6.2,5.6,6.8,714129408,8346394624,3.6,3.8,3.4,748744704,8126898176
2022-03-04 12:08:40,4.8,44548096,2.1,88817664,6.9,6.8,7.0,714010624,8346394624,3.9,3.8,4.0,748982272,8126898176
2022-03-04 12:08:45,4.1,44552192,1.9,88797184,6.0,7.0,5,714219520,8346394624,3.2,3.4,3.0,749727744,8126898176
2022-03-04 12:08:50,4.0,44560384,1.8,88682496,6.0,5.4,6.6,714145792,8346394624,3.7,3.6,3.8,748937216,8126898176
2022-03-04 12:08:55,4.2,44625920,1.8,88932352,5.8,5.4,6.2,714100736,8346394624,3.3,3.6,3.0,749166592,8126898176
2022-03-04 12:09:00,4.0,44625920,1.9,88899584,6.4,7.2,5.6,714022912,8346394624,3.8,4.4,3.2,748888064,8126898176
2022-03-04 12:09:05,4.1,44654592,2.0,88903680,5.6,6.2,5,714059776,8346394624,3.6,3.4,3.8,749068288,8126898176
2022-03-04 12:09:10,3.4,44789760,2.0,89042944,5.9,6.4,5.4,714018816,8346394624,3.4,3.6,3.2,749056000,8126898176
